genes,logFC,logCPM,LR,PValue,FDR,Sy.T4_1,Sy.T4_2,Sy.T4_3,Sy.T5_1,Sy.T5_2,Sy.T5_3,Sy.T6_1,Sy.T6_2,Sy.T6_3,Sy.T7_1,Sy.T7_2,Sy.T7_3,Sy.T8_1,Sy.T8_2,Sy.T8_3,Sy.T8_4,Sy.T9_1,Sy.T9_2,Sy.T9_3,Sy.T10_1,Sy.T10_2,Sy.T10_3,Sy.T11_1,Sy.T11_2,Sy.T11_3,Me.T1_1,Me.T1_2,Me.T1_3,Me.T2_1,Me.T2_2,Me.T2_3,Me.T3_1,Me.T3_2,Me.T3_3,Me.T4_1,Me.T4_2,Me.T4_3,M.T1_1,M.T1_2,M.T1_3,M.T2_1,M.T2_2,M.T2_3,M.T3_1,M.T3_2,M.T3_3,M.T4_1,M.T4_2,M.T4_3,Me.T5_1,Me.T5_2,Me.T5_3,PT32.T0_1,PT32.T0_2,PT32.T0_3,PT32.T1_1,PT32.T1_2,PT32.T1_3,PT32.T2_1,PT32.T2_2,PT32.T2_3,PT32.T3_1,PT32.T3_2,PT32.T3_3,PT32.T4_1,PT32.T4_2,PT32.T4_3,PT32.T5_1,PT32.T5_2,PT32.T5_3,PT32.T6_1,PT32.T6_2,PT32.T6_3,G5.T1_1,G5.T1_2,G5.T1_3,G5.T2_1,G5.T2_2,G5.T3_1,G5.T3_2,G5.T3_3,PT102.T0_1,PT102.T0_2,PT102.T0_3,PT102.T1_1,PT102.T1_2,PT102.T1_3,PT102.T2_1,PT102.T2_2,PT102.T2_3,PT102.T3_1,PT102.T3_2,PT102.T3_3,PT102.T4_1,PT102.T4_2,PT102.T4_3,PT102.T5_1,PT102.T5_2,PT102.T5_3,PT102.T6_1,PT102.T6_2,PT102.T6_3,description.x
VITMroCarlos_v1.3.g20666,1.327,-0.966,40.242,2.2432087674431E-10,7.50201599689758E-10,7.382082,14.55411,7.422976,10.13259,8.533452,1.073738,5.764932,5.973644,4.781913,10.05082,5.318757,1.941499,13.22184,4.450703,1.168809,34.98342,9.90129,2.190455,5.741548,5.599004,6.034002,16.63874,11.50695,7.33092,8.351401,3.874139,0.7149187,0.7158082,0.7443522,2.742365,3.108709,5.281133,3.496532,0,2.133584,1.57094,0.8107776,9.461773,7.588099,6.121652,12.83874,13.1426,1.473218,5.513444,4.427062,0.7762129,47.88575,15.14419,36.78001,2.647505,0,0.9388709,4.238399,12.20173,1.334324,2.130843,1.335787,4.177452,4.274556,2.081887,3.994475,4.349647,2.003043,8.477947,2.551871,10.43403,23.38,46.57441,15.18294,37.48351,21.80733,51.23029,25.50347,8.567983,17.77548,7.022813,40.60124,25.37991,50.85088,7.662149,20.76419,10.89313,5.036109,3.582836,0,3.635129,9.952849,3.968435,5.507598,6.579151,4.637199,6.972721,6.61363,74.32451,72.29544,54.13716,36.37886,73.56767,15.67264,19.25988,37.20011,41.36993,tr|F6I3I9|F6I3I9_VITVI Protein kinase domain-containing protein OS=Vitis vinifera OX=29760 GN=VIT_10s0092g00570 PE=4 SV=1
VITMroCarlos_v1.3.g20779,-2.225,-1.135,50.761,1.04308665543163E-12,4.07259111221899E-12,35.98765,23.04401,28.63148,22.2917,42.66726,20.40102,46.94302,21.50512,47.81913,71.47253,48.93256,46.59598,44.95426,50.07041,53.76519,49.88376,18.38811,22.99978,22.96619,11.19801,18.10201,19.0157,25.57099,10.99638,18.37308,9.685348,10.72378,2.863233,2.233057,2.742365,4.663064,4.400944,6.993065,6.472941,5.689557,12.56752,8.107776,11.82722,7.0044,3.400918,3.378615,3.942779,7.366092,2.362905,3.689218,3.881064,6.207411,1.682688,2.49356,15.22315,11.37986,12.20532,0,2.711497,0,0,1.335787,1.670981,0,0,7.98895,1.449882,0,0,0,1.304254,0,2.587467,3.253486,0,3.443263,2.769205,0,2.636302,3.659659,1.915313,6.894551,3.965611,0.7264412,0,0.6698125,3.631043,0,0,0,2.423419,3.062415,1.322812,0,3.947491,0,0,1.322726,1.651656,2.628925,0,0,2.163755,0,0,0,1.53222,tr|F6HVY4|F6HVY4_VITVI Uncharacterized protein OS=Vitis vinifera OX=29760 GN=VIT_10s0071g00940 PE=4 SV=1
VITMroCarlos_v1.3.g20789,1.039,0.293,38.945,4.35894527651602E-10,1.43117895135621E-09,0.9227602,2.425685,0,1.013259,0.7757684,0,9.882741,5.973644,7.651061,12.28434,18.08377,13.5905,7.933105,18.91549,23.37617,20.73091,9.90129,26.28546,24.1145,13.06434,3.448001,11.88481,11.50695,7.33092,6.681121,9.685348,2.144756,2.147425,41.68372,28.10924,40.41322,27.28586,33.21706,42.07412,39.1157,40.05897,34.05266,3.153924,2.9185,3.400918,27.70464,52.57039,60.40196,37.01884,28.03806,31.04851,28.37674,8.41344,29.29933,38.38882,33.42833,32.86048,2.825599,9.490238,4.002973,10.65421,20.03681,10.02589,52.71953,37.47397,49.93094,55.09553,60.09129,66.12799,76.55612,61.29995,38.96667,38.81201,33.61936,26.07548,50.50119,76.15314,45.90624,0,9.933359,0,123.3359,80.10534,84.26717,124.6841,71.66994,1.210348,0,3.582836,25.55348,12.1171,15.31208,27.77905,47.36535,47.36989,74.19518,45.32269,56.87721,74.32451,74.92436,116.0082,51.9698,77.89518,88.81164,98.22539,70.68022,78.1432,tr|E0CVK5|E0CVK5_VITVI Uncharacterized protein OS=Vitis vinifera OX=29760 GN=VIT_10s0116g00370 PE=4 SV=1
VITMroCarlos_v1.3.g20795,-3.757,0.272,149.343,2.41281793017716E-34,2.34350598371304E-33,101.5036,89.75034,79.53189,106.3922,83.00722,69.79296,29.64822,13.14202,19.12765,23.45192,31.91254,18.44424,6.610921,16.69014,11.68809,31.74421,9.90129,12.0475,12.63141,9.331673,4.310002,3.565444,8.949848,4.88728,8.351401,54.23795,130.8301,105.2238,14.88704,15.08301,13.21201,22.00472,19.23093,12.94588,4.978362,3.92735,3.243111,123.003,86.97129,93.86534,14.8659,13.1426,19.88845,14.96506,13.28119,20.95775,5.320638,8.41344,2.49356,6.618763,2.844965,5.633225,168.1232,170.8243,141.4384,44.7477,58.77464,108.6138,25.64734,29.14642,21.96961,15.94871,24.03652,30.52061,15.31122,20.86807,31.17333,7.762402,5.422477,9.778306,5.738771,4.153808,6.800925,27.68118,321.0043,50.43656,57.45459,26.96616,21.79323,28.55892,8.707563,1.210348,1.259027,4.777115,1.111021,1.21171,0,0,1.10152,1.31583,0,0,0,0,0,0,0,0,0,0,0,0,tr|E0CVL2|E0CVL2_VITVI HTH myb-type domain-containing protein OS=Vitis vinifera OX=29760 GN=VIT_10s0116g00500 PE=4 SV=1
VITMroCarlos_v1.3.g20805,1.393,-0.289,88.997,3.9537706533369E-21,2.41472063675864E-20,9.227602,14.55411,11.66468,12.15911,10.08499,10.73738,12.35343,14.33674,12.43297,10.05082,11.70126,15.53199,19.83276,25.59154,35.06426,9.069775,29.70387,31.7616,26.41112,22.39602,26.72201,33.27747,20.4568,12.2182,45.09756,1.29138,2.144756,2.863233,2.977409,1.371183,0,4.400944,6.118932,8.900294,7.823141,6.28376,1.621555,1.576962,0,0.6801836,2.027169,2.628519,4.419655,4.725809,8.854124,4.657277,4.433865,1.682688,9.974239,5.956887,5.689929,2.816613,9.889598,12.20173,4.002973,9.588793,14.69366,3.341962,7.12426,12.49132,19.97238,40.59671,34.05173,28.82502,31.89838,29.99785,37.01833,54.33682,86.75963,259.1251,42.46691,34.61506,25.50347,25.04487,5.750892,14.04563,17.61941,34.10426,25.42544,60.60064,31.48119,13.31382,13.8493,11.94279,26.6645,12.1171,12.24966,26.45624,39.65471,18.42162,20.09453,20.91816,23.80907,39.63974,36.80495,50.27022,57.16678,207.7205,39.18161,44.29773,24.18007,15.3222,"sp|Q94B38|GPT2_ARATH Glucose-6-phosphate/phosphate translocator 2, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=GPT2 PE=2 SV=2"
VITMroCarlos_v1.3.g20847,1.473,5.166,30.029,4.25545521686888E-08,1.19981155445906E-07,32.29661,38.81096,42.41701,18.23866,7.757684,7.516164,4.117809,2.389457,1.912765,1.116758,1.063751,2.912249,0,2.225352,0,2.591364,2.82894,0,1.14831,4.665837,1.724001,0,0,1.22182,0,30.99311,24.30724,27.91652,0.7443522,0.6855913,2.331532,0,3.496532,0,0.7111946,0,0.8107776,32.32772,12.2577,35.36955,0,0,0.7366092,1.57527,0,0.7762129,0,0,0,5.29501,2.133723,1.877742,17894.52,19232.65,23710.95,2314.095,1850.065,7445.055,765.1456,795.2809,589.1851,471.2118,522.7942,493.4165,338.1229,327.3678,403.305,69.86162,75.91468,29.33492,25.25059,44.30728,40.80555,7197.765,6529.877,7478.657,424.3979,1161.131,762.0368,567.6956,881.4733,107.7209,107.0173,91.95946,15.55429,7.270257,7.656038,11.90531,6.609118,13.1583,1.545733,0,9.259081,1.651656,0,3.86694,0,2.163755,2.612107,3.851976,1.860006,0,tr|A5AGY5|A5AGY5_VITVI Peroxidase OS=Vitis vinifera OX=29760 GN=VIT_10s0116g01780 PE=3 SV=1
VITMroCarlos_v1.3.g20849,1.267,0.812,146.451,1.03438683973998E-33,9.83950897473572E-33,55.36561,33.95959,36.05446,46.60992,40.33996,36.50708,15.64767,33.4524,26.77871,30.15247,22.33878,28.15174,17.18839,40.05633,19.86974,22.0266,9.90129,33.95206,19.52126,5.599004,8.620003,14.26177,8.949848,3.66546,10.02168,19.3707,25.73707,18.61101,23.07492,15.7686,18.65226,18.48397,14.86026,13.755,8.534335,16.49487,9.729332,21.28899,25.0991,54.41469,11.48729,9.199818,16.2054,9.451618,18.44609,9.314554,7.094184,6.730752,6.857289,2.647505,4.978688,7.510967,139.8672,157.2668,142.7727,85.23372,152.2797,153.7302,91.19053,89.52115,65.90884,57.9953,114.1735,157.6898,54.86522,65.21271,122.745,31.04961,47.7178,11.40802,18.36407,5.53841,8.501156,92.27058,62.2142,143.01,71.24369,41.24235,59.56817,55.02816,59.61332,137.9796,137.234,156.4505,109.9911,105.4187,107.9501,124.3443,91.42613,85.52897,94.2897,101.1045,84.65446,23.12318,31.5471,29.00205,23.38641,15.14629,20.89686,9.62994,26.04008,27.57995,tr|F6H7N2|F6H7N2_VITVI Uncharacterized protein OS=Vitis vinifera OX=29760 GN=VIT_10s0116g01850 PE=4 SV=1
VITMroCarlos_v1.3.g20857,5.506,-0.998,587.97,6.92540033042761E-130,2.75123878268145E-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.16319,51.51844,44.03271,25.57012,41.4094,61.82629,12.82367,14.57321,9.986188,15.94871,8.012172,11.86913,14.03529,16.95531,15.58667,7.762402,23.8589,16.29718,4.591017,13.84603,10.20139,31.63563,35.55097,77.25094,35.23882,21.4143,30.51053,31.34516,39.51894,60.51739,42.80693,51.35399,22.22042,14.54051,25.26492,18.51936,17.62432,40.79074,21.64026,20.91816,6.61363,28.07815,18.40247,27.06858,33.78037,12.98253,5.224214,1.925988,11.16003,10.72554,NA
VITMroCarlos_v1.3.g20885,-1.999,1.484,64.985,7.54641659611975E-16,3.58345525527134E-15,10.15036,18.19264,12.7251,18.23866,20.16998,20.40102,23.88329,23.89457,14.34574,22.33516,17.02002,26.21024,34.37679,20.02816,15.19451,0,14.1447,22.99978,20.66957,12.13118,8.620003,20.20418,16.62115,13.44002,13.36224,2.582759,0.7149187,1.431616,0.7443522,4.799139,3.108709,2.640567,0.8741331,0.8091177,1.422389,3.14188,2.432333,0.7884811,0.5837,0,0.6757229,1.97139,2.946437,3.938174,2.213531,1.552426,4.433865,3.365376,0.6233899,0,0.7112411,1.877742,179.4256,168.1128,204.1516,249.3086,223.0765,269.0279,377.5858,393.4767,477.3398,565.4541,486.7395,456.1135,424.8865,662.5612,414.995,553.718,326.4331,334.0921,185.9362,240.9208,224.4305,0,0,0,0,0,0,0,0,41.15182,7.554164,7.165672,21.1094,12.1171,14.54647,13.22812,26.43647,25.00078,24.73173,10.45908,26.45452,29.7298,18.40247,15.46776,15.59094,34.62008,26.12107,15.4079,11.16003,19.91886,NA
VITMroCarlos_v1.3.g20886,-1.999,1.484,64.985,7.54641659611975E-16,3.58345525527134E-15,10.15036,18.19264,12.7251,18.23866,20.16998,20.40102,23.88329,23.89457,14.34574,22.33516,17.02002,26.21024,34.37679,20.02816,15.19451,0,14.1447,22.99978,20.66957,12.13118,8.620003,20.20418,16.62115,13.44002,13.36224,2.582759,0.7149187,1.431616,0.7443522,4.799139,3.108709,2.640567,0.8741331,0.8091177,1.422389,3.14188,2.432333,0.7884811,0.5837,0,0.6757229,1.97139,2.946437,3.938174,2.213531,1.552426,4.433865,3.365376,0.6233899,0,0.7112411,1.877742,179.4256,168.1128,204.1516,249.3086,223.0765,269.0279,377.5858,393.4767,477.3398,565.4541,486.7395,456.1135,424.8865,662.5612,414.995,553.718,326.4331,334.0921,185.9362,240.9208,224.4305,0,0,0,0,0,0,0,0,41.15182,7.554164,7.165672,21.1094,12.1171,14.54647,13.22812,26.43647,25.00078,24.73173,10.45908,26.45452,29.7298,18.40247,15.46776,15.59094,34.62008,26.12107,15.4079,11.16003,19.91886,NA
VITMroCarlos_v1.3.g20896,1.527,5.003,232.273,1.90356759862007E-52,2.8320365326849E-51,294.3605,431.7719,502.6415,2278.82,2447.549,2059.429,2699.635,3348.825,3749.02,3613.83,3072.114,3168.527,2875.751,3862.098,3407.077,3086.963,1891.146,742.5643,817.5964,580.4301,716.3223,728.539,198.1752,235.8113,360.7805,1875.083,872.2009,1256.959,1822.918,1972.446,2706.131,422.4907,552.4521,474.9521,248.2069,274.129,176.7495,1078.642,968.9419,1451.512,2256.914,2174.443,2214.984,1071.183,605.7697,502.2097,108.1863,144.7112,82.28747,644.6675,342.8182,302.3164,1.4128,0,0,0,2.671574,1.670981,4.274556,8.327549,9.986188,4.349647,2.003043,3.391179,5.103741,5.217017,13.63833,5.174935,2.168991,4.889153,3.443263,1.384603,0,255.0623,166.2531,344.1178,410.6088,179.2456,217.9323,226.3817,222.3778,349.7905,254.3235,341.5637,732.1629,890.6065,945.5206,1492.132,2220.664,956.6086,1344.788,1398.031,1378.28,417.8689,559.961,483.3675,357.2924,318.072,621.6815,523.8688,262.2608,255.8807,NA
VITMroCarlos_v1.3.g20897,1.527,5.003,232.273,1.90356759862007E-52,2.8320365326849E-51,294.3605,431.7719,502.6415,2278.82,2447.549,2059.429,2699.635,3348.825,3749.02,3613.83,3072.114,3168.527,2875.751,3862.098,3407.077,3086.963,1891.146,742.5643,817.5964,580.4301,716.3223,728.539,198.1752,235.8113,360.7805,1875.083,872.2009,1256.959,1822.918,1972.446,2706.131,422.4907,552.4521,474.9521,248.2069,274.129,176.7495,1078.642,968.9419,1451.512,2256.914,2174.443,2214.984,1071.183,605.7697,502.2097,108.1863,144.7112,82.28747,644.6675,342.8182,302.3164,1.4128,0,0,0,2.671574,1.670981,4.274556,8.327549,9.986188,4.349647,2.003043,3.391179,5.103741,5.217017,13.63833,5.174935,2.168991,4.889153,3.443263,1.384603,0,255.0623,166.2531,344.1178,410.6088,179.2456,217.9323,226.3817,222.3778,349.7905,254.3235,341.5637,732.1629,890.6065,945.5206,1492.132,2220.664,956.6086,1344.788,1398.031,1378.28,417.8689,559.961,483.3675,357.2924,318.072,621.6815,523.8688,262.2608,255.8807,tr|F6HRL5|F6HRL5_VITVI Cysteine proteinase inhibitor OS=Vitis vinifera OX=29760 GN=VIT_00s0187g00120 PE=3 SV=1
VITMroCarlos_v1.3.g20907,2.821,-0.515,100.973,9.32357471107663E-24,6.36898761274818E-23,0,0,0,2.026518,1.551537,1.073738,4.117809,7.168372,7.651061,0,4.255005,6.795248,5.288737,4.450703,2.337617,3.887046,2.82894,4.38091,1.14831,5.599004,6.034002,11.88481,1.27855,9.77456,11.69196,0.6456899,1.429837,3.579041,2.977409,3.427956,5.440241,7.041511,3.496532,5.663824,2.844778,2.35641,2.432333,0.7884811,1.1674,2.720734,2.702892,5.257039,8.839311,4.725809,2.951375,0,9.754504,4.20672,4.36373,9.266268,2.844965,0.9388709,0,17.62473,0,1.065421,6.678936,2.506471,2.849704,8.327549,5.991713,2.899765,0,1.695589,5.103741,2.608509,5.845,2.587467,3.253486,9.778306,4.591017,8.307615,8.501156,2.636302,2.091234,1.276875,1.532122,0.7931222,5.811529,4.179354,2.67925,12.10348,16.36735,11.94279,39.99676,50.8918,22.96811,67.4634,90.32462,102.6348,102.0184,78.44312,121.6908,109.0093,90.69791,106.3408,124.7275,75.73143,172.3991,107.8553,143.2204,124.1098,sp|Q8GWU0|PGP2_ARATH Phosphoglycolate phosphatase 2 OS=Arabidopsis thaliana OX=3702 GN=PGLP2 PE=1 SV=1
VITMroCarlos_v1.3.g20978,-5.342,2.86,239.118,6.12440571342585E-54,9.40062836418049E-53,1146.068,1883.544,1743.339,672.804,865.7575,444.5274,438.1349,267.6192,339.5158,335.0275,298.9141,216.4772,245.9263,378.3098,167.1396,290.2328,424.341,227.8073,230.8102,294.8809,278.4261,238.8847,162.3758,185.7166,160.3469,348.0268,315.2792,366.4938,272.4329,273.5509,240.1478,255.2548,315.5621,245.1627,421.0272,512.9119,372.9577,551.9368,236.3985,305.4024,341.2401,233.9382,283.5945,325.2932,242.0127,332.9953,189.7694,374.3981,221.9268,204.5198,238.2658,321.0938,2.825599,1.355748,4.002973,2.130843,0,1.670981,4.274556,4.163775,0,0,0,3.391179,0,2.608509,0,2.587467,1.084495,0,2.295509,0,1.700231,0.6590756,1.045617,0,0,1.586244,0.7264412,0,0,1.210348,2.518055,0,0,6.058548,1.531208,0,1.10152,1.31583,1.545733,1.74318,1.322726,0,0,1.93347,20.78792,2.163755,2.612107,1.925988,0,93.4654,NA
VITMroCarlos_v1.3.g21011,-2.869,-1.145,64.605,9.15189983677515E-16,4.31942160988315E-15,65.51598,23.04401,25.4502,33.43755,34.90958,39.7283,28.0011,14.33674,17.21489,16.75137,13.82877,27.18099,21.15495,22.25352,10.51928,19.43523,66.48009,9.857048,11.4831,24.26235,24.99801,27.33507,12.7855,13.44002,18.37308,18.72501,19.30281,6.442274,20.09751,17.82537,17.87508,5.281133,10.4896,8.091177,2.844778,8.640169,2.432333,8.673292,5.837,28.56771,29.73181,17.08538,16.2054,29.14249,3.689218,12.41941,6.207411,4.20672,3.11695,2.647505,7.112411,2.816613,1.4128,5.422993,1.334324,5.327107,6.678936,2.506471,11.39882,0,1.997238,0,2.003043,5.086768,1.275935,7.825526,0,0,0,1.629718,1.147754,0,0,11.20429,2.614042,1.276875,0,0,2.179323,0.696559,0,8.472434,2.518055,1.194279,2.222042,1.21171,1.531208,0,1.10152,1.31583,0,0,1.322726,1.651656,0,1.93347,1.299245,0,0,1.925988,0,3.064439,tr|F6I737|F6I737_VITVI Uncharacterized protein OS=Vitis vinifera OX=29760 GN=VIT_00s0203g00050 PE=4 SV=1
VITMroCarlos_v1.3.g21062,-1.348,-1.083,52.757,3.77459002846962E-13,1.51998054393367E-12,9.227602,12.12842,11.66468,5.066295,6.206147,6.442427,6.588494,8.363101,15.30212,4.467033,15.95627,6.795248,3.966553,5.563379,7.012851,9.717616,15.55917,12.0475,19.52126,24.26235,16.37801,17.82722,11.50695,13.44002,31.73532,5.811209,4.289512,2.147425,5.954817,6.855913,3.108709,42.24907,40.21012,22.65529,14.22389,15.7094,10.54011,5.519368,2.9185,5.441469,16.89307,6.571298,8.102701,15.7527,11.06766,16.30047,31.03706,8.41344,13.09119,51.62635,17.78103,14.08306,8.476798,8.13449,9.340271,15.98132,13.35787,8.354904,1.424852,14.57321,3.994475,10.14918,10.01522,11.86913,12.75935,9.12978,5.845,25.87467,27.11239,45.6321,24.10284,23.53824,15.30208,12.52244,7.319317,0.6384375,5.362428,14.2762,10.89662,7.662149,7.367938,6.051739,1.259027,4.777115,2.222042,1.21171,0.7656038,6.614059,0,2.631661,0,5.229541,1.322726,4.954967,2.628925,7.733879,6.496225,2.163755,7.836321,5.777964,5.580017,7.661098,tr|A0A2R6RAS3|A0A2R6RAS3_ACTCC Mediator of RNA polymerase II transcription subunit like OS=Actinidia chinensis var. chinensis OX=1590841 GN=CEY00_Acc09567 PE=4 SV=1
VITMroCarlos_v1.3.g21071,-2.065,0.651,297.328,1.25850421646697E-66,2.3797097346224E-65,33.21937,19.40548,31.81275,52.68947,31.8065,44.02325,62.59069,56.15225,74.59784,103.8585,84.03636,84.45522,50.243,91.23942,64.28447,60.89706,55.16433,29.57115,45.93238,28.92819,23.27401,46.35077,17.8997,24.4364,5.01084,37.45001,17.87297,22.19006,66.9917,69.24472,41.1904,62.49341,81.29438,61.49294,44.09407,40.84444,41.34966,25.23139,30.3524,12.92349,41.89482,47.31335,58.19213,43.31992,54.60043,45.02035,50.54606,37.01913,43.6373,30.44631,56.89929,42.24919,29.66879,33.89371,33.35811,89.49541,101.5198,52.6359,91.19053,126.9951,45.93647,57.9953,46.06999,83.08388,54.86522,57.38719,46.76,54.33682,57.47826,70.07786,57.38771,42.92268,39.10532,25.04487,20.38953,25.5375,81.20249,66.62227,74.097,87.06988,68.99069,7.262086,2.518055,4.777115,6.666126,14.54051,9.952849,7.936871,6.609118,6.579151,3.091466,10.45908,5.290904,6.606623,5.25785,5.80041,5.19698,4.32751,2.612107,1.925988,1.860006,6.128879,tr|F6HRW6|F6HRW6_VITVI DUF1771 domain-containing protein OS=Vitis vinifera OX=29760 GN=VIT_10s0597g00020 PE=4 SV=1
VITMroCarlos_v1.3.g21076,-1.08,-0.35,88.437,5.24752579039783E-21,3.19034436158955E-20,11.99588,26.68253,20.14808,9.119331,10.86076,19.32728,26.35398,25.0893,31.56062,40.2033,39.3588,45.62523,23.79932,34.49295,19.86974,43.40535,73.55244,37.23774,34.44929,29.86136,31.89401,34.46596,34.52084,42.7637,45.09756,13.55949,13.58346,3.579041,31.26279,31.5372,31.08709,34.32737,27.97226,22.65529,20.62464,21.99316,18.64789,11.03874,11.0903,13.60367,31.08325,25.62806,22.83489,20.47851,16.23256,22.51017,15.07514,14.30285,25.55899,23.16567,19.91475,24.41064,16.9536,8.13449,10.6746,14.9159,16.02945,15.03883,25.64734,37.47397,23.96685,11.59906,14.0213,16.95589,14.03529,14.3468,11.69,15.5248,11.92945,22.81605,16.06856,9.692218,8.501156,0,5.228084,0.6384375,3.830306,3.965611,5.085088,3.482795,7.367938,7.262086,3.777082,8.359951,6.666126,10.90539,8.421641,17.19655,20.92887,9.210812,10.82013,8.715902,19.84089,31.38146,18.40247,19.3347,35.07961,15.14629,23.50896,26.96383,14.88005,33.70883,tr|A0A2R6QMC6|A0A2R6QMC6_ACTCC HemK methyltransferase family member protein OS=Actinidia chinensis var. chinensis OX=1590841 GN=CEY00_Acc15337 PE=4 SV=1
VITMroCarlos_v1.3.g21086,-2.59,-0.101,338.5,1.35369050548875E-75,2.91018810273208E-74,17.53244,33.95959,38.17531,21.27844,19.39421,16.10607,45.2959,43.01023,43.03722,45.78709,41.4863,43.68374,33.05461,45.61971,39.73949,21.37876,26.87493,25.19024,24.1145,53.19054,41.37602,38.0314,31.96374,25.65822,43.42728,23.89052,17.87297,30.06395,20.09751,30.85161,31.08709,16.72359,28.84639,33.17382,23.46942,30.63333,28.37722,18.92355,19.2621,23.80643,45.94916,40.74205,33.14741,36.2312,32.46512,35.70579,41.67833,52.16332,29.29933,20.51816,9.246135,34.73822,21.192,9.490238,16.01189,12.78506,22.70838,17.5453,37.04615,10.40944,27.96133,36.24706,40.06086,37.30297,51.03741,26.08509,29.225,46.57441,19.52092,58.66984,36.72814,59.53791,57.80786,0,1.045617,5.745938,2.298184,10.31059,5.085088,3.482795,5.3585,7.262086,3.777082,1.194279,5.555105,9.693676,3.828019,9.259682,6.609118,5.263321,4.637199,5.229541,5.290904,9.909935,7.886775,3.86694,10.39396,6.491265,15.67264,0,0,4.596659,sp|Q5M750|VQ4_ARATH VQ motif-containing protein 4 OS=Arabidopsis thaliana OX=3702 GN=VQ4 PE=1 SV=1
VITMroCarlos_v1.3.g21092,-2.574,-0.768,59.396,1.28947042672266E-14,5.70035923102781E-14,40.60145,29.10822,32.87318,36.47733,36.46111,46.17072,47.76658,60.93117,50.68828,37.96978,38.29505,33.97624,74.04232,85.67604,28.0514,33.68774,25.46046,15.33319,31.00436,20.52968,16.37801,15.45026,17.8997,15.88366,13.36224,0,0,0.7158082,0.7443522,0.6855913,1.554355,0,0.8741331,0.8091177,0,3.14188,0.8107776,1.576962,0.5837,0.6801836,0.6757229,0.6571298,0.7366092,0,0.7378437,0.7762129,0,0,0.6233899,0.6618763,0.7112411,0,42.38399,28.47071,44.03271,23.43927,21.37259,25.9002,55.56923,68.70228,33.95304,66.69459,38.05782,50.86768,16.58716,22.17232,27.27667,2.587467,18.43642,21.18633,14.92081,9.692218,11.90162,1.977227,0.5228084,1.276875,1.532122,0,0,4.875913,2.009438,0,1.259027,1.194279,2.222042,0,1.531208,1.322812,1.10152,1.31583,0,1.74318,0,3.303312,0,3.86694,0,4.32751,0,0,0,1.53222,tr|D7TJC6|D7TJC6_VITVI Malectin_like domain-containing protein OS=Vitis vinifera OX=29760 GN=VIT_10s0003g00120 PE=4 SV=1
VITMroCarlos_v1.3.g21099,-5.227,-0.01,370.677,1.33269017982389E-82,3.17234000305337E-81,6.459322,2.425685,9.543826,6.079554,9.30922,4.294951,4.117809,15.53147,9.563826,12.28434,11.70126,8.736747,9.25529,7.788731,17.53213,29.15285,21.21705,12.0475,12.63141,14.93068,32.75601,22.58114,58.81329,42.7637,65.14093,10.33104,13.58346,11.45293,34.98455,24.68129,33.41862,44.88963,37.58772,56.63824,76.80902,82.47434,123.2382,23.65443,18.6784,23.12624,19.59596,14.45686,24.3081,55.92208,45.00847,31.82473,164.9398,132.9323,129.6651,176.0591,182.0777,186.8353,4.238399,1.355748,5.337298,37.28975,6.678936,5.848433,1.424852,2.081887,5.991713,5.79953,2.003043,15.2603,11.48342,6.521271,7.793333,12.93734,19.52092,27.7052,17.21631,22.15364,18.70254,0,0.5228084,0,0,0,0,0,0,3.631043,1.259027,1.194279,0,0,0.7656038,0,0,2.631661,0,0,0,0,0,0,10.39396,0,0,11.55593,0,0,NA
VITMroCarlos_v1.3.g21102,-1.219,1.756,423.346,4.56298881234687E-94,1.24248838352438E-92,82.12566,115.22,91.19656,82.07398,54.30379,90.19397,119.4165,146.9516,123.3734,147.4121,114.8851,101.9287,120.3188,127.9577,130.9066,122.442,128.7168,117.1894,117.1276,129.7103,112.922,109.3403,89.49848,94.08014,101.8871,98.79055,66.48744,95.2025,96.02143,98.72515,94.03845,118.8255,166.0853,161.0144,91.03291,98.96921,111.0765,82.79051,78.79949,88.42387,101.3584,101.198,111.228,114.2071,97.39537,122.6416,123.2615,120.3122,115.3271,150.2459,133.0021,188.713,84.76798,71.85466,89.39974,86.29914,97.51246,99.42336,132.5112,87.43926,103.8564,85.54306,118.1795,105.1265,82.9358,87.38504,91.57167,144.8982,114.9565,132.0071,148.0603,123.2296,130.9178,26.36302,25.0948,19.79156,20.68365,29.34552,18.88747,25.07612,24.78306,42.36217,36.51179,45.38259,41.10778,42.40983,53.59226,83.33714,47.36535,57.89653,63.37505,61.01131,60.84539,62.76292,61.77974,67.67144,113.0343,69.24016,135.8296,59.70563,35.34011,90.40096,sp|Q9SGQ0|VOZ1_ARATH Transcription factor VOZ1 OS=Arabidopsis thaliana OX=3702 GN=VOZ1 PE=1 SV=1
